date,value,data_type
14.01.2016,67.0,maxhum
15.01.2016,71.0,maxhum
16.01.2016,63.0,maxhum
17.01.2016,54.0,maxhum
18.01.2016,50.0,maxhum
19.01.2016,57.0,maxhum
20.01.2016,60.0,maxhum
21.01.2016,60.0,maxhum
22.01.2016,48.0,maxhum
23.01.2016,55.0,maxhum
24.01.2016,60.0,maxhum
25.01.2016,70.0,maxhum
26.01.2016,72.0,maxhum
27.01.2016,74.0,maxhum
28.01.2016,74.0,maxhum
29.01.2016,74.0,maxhum
30.01.2016,73.0,maxhum
31.01.2016,75.0,maxhum
01.02.2016,74.0,maxhum
02.02.2016,77.0,maxhum
03.02.2016,74.0,maxhum
04.02.2016,69.0,maxhum
05.02.2016,63.0,maxhum
06.02.2016,62.0,maxhum
07.02.2016,65.0,maxhum
08.02.2016,78.0,maxhum
09.02.2016,80.0,maxhum
10.02.2016,79.0,maxhum
11.02.2016,70.0,maxhum
12.02.2016,84.0,maxhum
13.02.2016,84.0,maxhum
14.02.2016,75.0,maxhum
15.02.2016,79.0,maxhum
16.02.2016,79.0,maxhum
17.02.2016,68.0,maxhum
18.02.2016,77.0,maxhum
19.02.2016,79.0,maxhum
20.02.2016,68.0,maxhum
21.02.2016,77.0,maxhum
22.02.2016,79.0,maxhum
23.02.2016,75.0,maxhum
24.02.2016,76.0,maxhum
25.02.2016,69.0,maxhum
26.02.2016,70.0,maxhum
27.02.2016,58.0,maxhum
28.02.2016,67.0,maxhum
29.02.2016,78.0,maxhum
01.03.2016,80.0,maxhum
02.03.2016,69.0,maxhum
03.03.2016,71.0,maxhum
04.03.2016,70.0,maxhum
05.03.2016,68.0,maxhum
06.03.2016,74.0,maxhum
07.03.2016,76.0,maxhum
08.03.2016,76.0,maxhum
09.03.2016,75.0,maxhum
10.03.2016,73.0,maxhum
11.03.2016,70.0,maxhum
12.03.2016,65.0,maxhum
13.03.2016,60.0,maxhum
14.03.2016,55.0,maxhum
15.03.2016,66.0,maxhum
16.03.2016,61.0,maxhum
17.03.2016,68.0,maxhum
18.03.2016,62.0,maxhum
19.03.2016,51.0,maxhum
20.03.2016,60.0,maxhum
21.03.2016,64.0,maxhum
22.03.2016,67.0,maxhum
23.03.2016,81.0,maxhum
24.03.2016,84.0,maxhum
25.03.2016,75.0,maxhum
26.03.2016,77.0,maxhum
27.03.2016,84.0,maxhum
28.03.2016,84.0,maxhum
29.03.2016,75.0,maxhum
30.03.2016,79.0,maxhum
31.03.2016,77.0,maxhum
01.04.2016,77.0,maxhum
02.04.2016,63.0,maxhum
03.04.2016,67.0,maxhum
04.04.2016,77.0,maxhum
05.04.2016,88.0,maxhum
06.04.2016,88.0,maxhum
07.04.2016,88.0,maxhum
08.04.2016,87.0,maxhum
09.04.2016,94.0,maxhum
10.04.2016,94.0,maxhum
11.04.2016,94.0,maxhum
12.04.2016,87.0,maxhum
13.04.2016,94.0,maxhum
14.04.2016,94.0,maxhum
15.04.2016,89.0,maxhum
16.04.2016,94.0,maxhum
17.04.2016,94.0,maxhum
18.04.2016,94.0,maxhum
19.04.2016,89.0,maxhum
20.04.2016,66.0,maxhum
21.04.2016,80.0,maxhum
22.04.2016,79.0,maxhum
23.04.2016,88.0,maxhum
24.04.2016,94.0,maxhum
25.04.2016,88.0,maxhum
26.04.2016,83.0,maxhum
27.04.2016,94.0,maxhum
28.04.2016,93.0,maxhum
29.04.2016,89.0,maxhum
30.04.2016,89.0,maxhum
01.05.2016,86.0,maxhum
02.05.2016,85.0,maxhum
03.05.2016,90.0,maxhum
04.05.2016,94.0,maxhum
05.05.2016,86.0,maxhum
06.05.2016,89.0,maxhum
07.05.2016,88.0,maxhum
08.05.2016,85.0,maxhum
09.05.2016,90.0,maxhum
10.05.2016,87.0,maxhum
11.05.2016,89.0,maxhum
12.05.2016,94.0,maxhum
13.05.2016,94.0,maxhum
14.05.2016,94.0,maxhum
15.05.2016,93.0,maxhum
16.05.2016,84.0,maxhum
17.05.2016,84.0,maxhum
18.05.2016,84.0,maxhum
19.05.2016,88.0,maxhum
20.05.2016,90.0,maxhum
21.05.2016,90.0,maxhum
22.05.2016,90.0,maxhum
23.05.2016,90.0,maxhum
24.05.2016,94.0,maxhum
25.05.2016,94.0,maxhum
26.05.2016,88.0,maxhum
27.05.2016,94.0,maxhum
28.05.2016,94.0,maxhum
29.05.2016,94.0,maxhum
30.05.2016,94.0,maxhum
31.05.2016,93.0,maxhum
01.06.2016,93.0,maxhum
02.06.2016,94.0,maxhum
03.06.2016,91.0,maxhum
04.06.2016,92.0,maxhum
05.06.2016,94.0,maxhum
06.06.2016,94.0,maxhum
07.06.2016,89.0,maxhum
08.06.2016,86.0,maxhum
09.06.2016,94.0,maxhum
10.06.2016,94.0,maxhum
11.06.2016,94.0,maxhum
12.06.2016,88.0,maxhum
13.06.2016,91.0,maxhum
14.06.2016,92.0,maxhum
15.06.2016,94.0,maxhum
16.06.2016,94.0,maxhum
17.06.2016,93.0,maxhum
18.06.2016,94.0,maxhum
19.06.2016,89.0,maxhum
20.06.2016,94.0,maxhum
21.06.2016,94.0,maxhum
22.06.2016,92.0,maxhum
23.06.2016,94.0,maxhum
24.06.2016,93.0,maxhum
25.06.2016,94.0,maxhum
26.06.2016,92.0,maxhum
27.06.2016,89.0,maxhum
28.06.2016,86.0,maxhum
29.06.2016,94.0,maxhum
