date,value,data_type
16.11.2015,1018.9,maxpres
17.11.2015,1018.8,maxpres
18.11.2015,1018.2,maxpres
19.11.2015,1018.8,maxpres
20.11.2015,1013.3,maxpres
21.11.2015,997.2,maxpres
22.11.2015,1011.5,maxpres
23.11.2015,1025.1,maxpres
24.11.2015,1026.9,maxpres
25.11.2015,1021.1,maxpres
26.11.2015,1015.4,maxpres
27.11.2015,1017.4,maxpres
28.11.2015,1014.5,maxpres
29.11.2015,1018.0,maxpres
30.11.2015,1017.3,maxpres
01.12.2015,1022.9,maxpres
02.12.2015,1028.6,maxpres
03.12.2015,1034.6,maxpres
04.12.2015,1034.4,maxpres
05.12.2015,1035.7,maxpres
06.12.2015,1034.0,maxpres
07.12.2015,1039.0,maxpres
08.12.2015,1038.8,maxpres
09.12.2015,1034.3,maxpres
10.12.2015,1036.3,maxpres
11.12.2015,1034.2,maxpres
12.12.2015,1026.3,maxpres
13.12.2015,1024.4,maxpres
14.12.2015,1028.9,maxpres
15.12.2015,1028.8,maxpres
16.12.2015,1033.8,maxpres
17.12.2015,1033.3,maxpres
18.12.2015,1028.8,maxpres
19.12.2015,1030.4,maxpres
20.12.2015,1031.6,maxpres
21.12.2015,1030.9,maxpres
22.12.2015,1030.5,maxpres
23.12.2015,1031.3,maxpres
24.12.2015,1032.9,maxpres
25.12.2015,1033.5,maxpres
26.12.2015,1033.0,maxpres
27.12.2015,1031.5,maxpres
28.12.2015,1030.9,maxpres
29.12.2015,1045.7,maxpres
30.12.2015,1045.1,maxpres
31.12.2015,1039.6,maxpres
01.01.2016,1040.1,maxpres
02.01.2016,1041.0,maxpres
03.01.2016,1041.6,maxpres
04.01.2016,1040.7,maxpres
05.01.2016,1038.8,maxpres
06.01.2016,1045.8,maxpres
07.01.2016,1046.8,maxpres
08.01.2016,1044.9,maxpres
09.01.2016,1049.8,maxpres
10.01.2016,1053.0,maxpres
11.01.2016,1053.0,maxpres
12.01.2016,1005.5,maxpres
13.01.2016,1006.8,maxpres
14.01.2016,1012.8,maxpres
15.01.2016,1007.0,maxpres
16.01.2016,1012.4,maxpres
17.01.2016,1014.3,maxpres
18.01.2016,1016.4,maxpres
19.01.2016,1015.2,maxpres
20.01.2016,1013.6,maxpres
21.01.2016,1025.7,maxpres
22.01.2016,1031.4,maxpres
23.01.2016,1031.4,maxpres
24.01.2016,1028.0,maxpres
25.01.2016,1027.8,maxpres
26.01.2016,1023.9,maxpres
27.01.2016,1023.3,maxpres
28.01.2016,1022.5,maxpres
29.01.2016,1025.3,maxpres
30.01.2016,1025.2,maxpres
31.01.2016,1010.1,maxpres
01.02.2016,1017.1,maxpres
02.02.2016,1017.0,maxpres
03.02.2016,1012.5,maxpres
04.02.2016,1014.7,maxpres
05.02.2016,1023.2,maxpres
06.02.2016,1023.7,maxpres
07.02.2016,1021.0,maxpres
08.02.2016,1013.6,maxpres
09.02.2016,1009.8,maxpres
10.02.2016,997.5,maxpres
11.02.2016,1001.6,maxpres
12.02.2016,982.0,maxpres
13.02.2016,986.3,maxpres
14.02.2016,990.0,maxpres
15.02.2016,1014.1,maxpres
16.02.2016,1028.1,maxpres
17.02.2016,1027.7,maxpres
18.02.2016,1018.5,maxpres
19.02.2016,1013.2,maxpres
20.02.2016,1017.8,maxpres
21.02.2016,1013.3,maxpres
22.02.2016,1008.5,maxpres
23.02.2016,1006.7,maxpres
24.02.2016,1012.4,maxpres
25.02.2016,1012.4,maxpres
26.02.2016,1010.2,maxpres
27.02.2016,1013.5,maxpres
28.02.2016,1015.8,maxpres
29.02.2016,1015.2,maxpres
01.03.2016,1006.9,maxpres
02.03.2016,1007.3,maxpres
03.03.2016,1002.3,maxpres
04.03.2016,1002.4,maxpres
05.03.2016,1003.3,maxpres
06.03.2016,1001.9,maxpres
07.03.2016,1001.5,maxpres
08.03.2016,1011.6,maxpres
09.03.2016,1012.1,maxpres
10.03.2016,1011.5,maxpres
11.03.2016,1017.3,maxpres
12.03.2016,1020.5,maxpres
13.03.2016,1024.0,maxpres
