date,value,data_type
15.11.2016,-7.4,windchill
16.11.2016,-1.4,windchill
17.11.2016,0.3,windchill
18.11.2016,1.5,windchill
19.11.2016,3.6,windchill
20.11.2016,6.5,windchill
21.11.2016,3.0,windchill
22.11.2016,1.0,windchill
23.11.2016,0.7,windchill
24.11.2016,1.2,windchill
25.11.2016,6.4,windchill
26.11.2016,6.9,windchill
27.11.2016,-1.9,windchill
28.11.2016,-6.1,windchill
29.11.2016,-6.9,windchill
30.11.2016,-4.7,windchill
01.12.2016,-4.0,windchill
02.12.2016,-5.3,windchill
03.12.2016,-6.7,windchill
04.12.2016,-13.3,windchill
05.12.2016,-10.1,windchill
06.12.2016,-10.4,windchill
07.12.2016,-9.6,windchill
08.12.2016,-4.7,windchill
09.12.2016,-4.1,windchill
10.12.2016,-2.5,windchill
11.12.2016,-1.0,windchill
12.12.2016,-7.6,windchill
13.12.2016,-8.6,windchill
14.12.2016,-7.6,windchill
15.12.2016,-7.7,windchill
16.12.2016,-8.6,windchill
17.12.2016,-9.3,windchill
18.12.2016,-7.0,windchill
19.12.2016,-5.3,windchill
20.12.2016,-6.0,windchill
21.12.2016,-7.5,windchill
22.12.2016,-7.0,windchill
23.12.2016,-7.0,windchill
24.12.2016,-5.5,windchill
25.12.2016,-2.3,windchill
26.12.2016,0.5,windchill
27.12.2016,-4.3,windchill
28.12.2016,-5.7,windchill
29.12.2016,-8.8,windchill
30.12.2016,-11.6,windchill
31.12.2016,-12.4,windchill
01.01.2017,-13.2,windchill
02.01.2017,-13.5,windchill
03.01.2017,-7.4,windchill
04.01.2017,-3.0,windchill
05.01.2017,-10.4,windchill
06.01.2017,-21.8,windchill
07.01.2017,-25.1,windchill
08.01.2017,-26.9,windchill
09.01.2017,-22.6,windchill
10.01.2017,-18.2,windchill
11.01.2017,-19.2,windchill
12.01.2017,-13.5,windchill
13.01.2017,-5.9,windchill
14.01.2017,-5.7,windchill
15.01.2017,-14.3,windchill
16.01.2017,-13.7,windchill
17.01.2017,-17.1,windchill
18.01.2017,-15.4,windchill
19.01.2017,-19.8,windchill
20.01.2017,-20.4,windchill
21.01.2017,-16.3,windchill
22.01.2017,-15.4,windchill
23.01.2017,-13.9,windchill
24.01.2017,-14.6,windchill
25.01.2017,-16.4,windchill
